C C
CN1C(=O)C2=C(C=C3C(=O)C(C)(C)C(=O)C3=C2)C1=O CN1C(=O)C2=C(C1=O)[CH:2]=C1C(=O)C(C)(C)C(=O)C1=[CH:1]2
CN1C(=O)C2=C(C=C3C(=O)CC(=O)C3=C2)C1=O CN1C(=O)C2=C(C1=O)[CH:2]=C1C(=O)[CH2:1]C(=O)C1=C2
CN1C(=O)C2=C(C=C3C(=O)CC(=O)C3=C2)C1=O CN1C(=O)C2=C(C=C3C(=O)[CH2:1]C(=O)C3=C2)C1=O
CN1C(=O)C2=C(C=C3C(=O)N(C)C(=O)C3=C2)C1=O CN1C(=O)C2=C(C1=O)[CH:1]=C1C(=O)N(C)C(=O)C1=C2
CN1C(=O)C2=C(C=C3C(=O)N(C)C(=O)C3=C2)C1=O CN1C(=O)C2=C(C1=O)[CH:2]=C1C(=O)N(C)C(=O)C1=[CH:1]2
CN1C(=O)C2=C(C=C3C(=O)[SiH2]C(=O)C3=C2)C1=O CN1C(=O)C2=C(C1=O)[CH:2]=C1C(=O)[SiH2:1]C(=O)C1=C2
CN1C(=O)C2=C(C=C3C(=O)[SiH2]C(=O)C3=C2)C1=O CN1C(=O)C2=C(C=C3C(=O)[SiH2:1]C(=O)C3=C2)C1=O
CN1C(=O)C2=C(C=C3C(=O)[Si](C)(C)C(=O)C3=C2)C1=O CN1C(=O)C2=C(C1=O)[CH:1]=C1C(=O)[Si](C)(C)C(=O)C1=C2
CN1C(=O)C2=C(C=C3C(=O)[Si](C)(C)C(=O)C3=C2)C1=O CN1C(=O)C2=C(C1=O)[CH:2]=C1C(=O)[Si](C)(C)C(=O)C1=[CH:1]2
CN1C(=O)C2=C(C=C3C(=O)[Si](C)(C)C(=O)C3=C2)C1=O C[Si]1(C)C(=O)C2=CC3=C(C=C2C1=O)C(=O)N([CH3:1])C3=O
CN1C(=O)C2=C(C=C3C(=O)[Si](C)(C)C(=O)C3=C2)C1=O C[Si]1(C)C(=O)C2=[CH:2]C3=C(C(=O)N([CH3:1])C3=O)[CH:2]=C2C1=O
CN1C(=O)C2=C(C=C3C(=O)[Si](C)(C)C(=O)C3=C2)C1O CN1C(=O)C2=C(C1O)[CH:1]=C1C(=O)[Si](C)(C)C(=O)C1=C2
CN1C(=O)C2=C(C=C3C(=O)[Si](C)(C)C(=O)C3=C2)C1O CN1C(=O)C2=C(C1O)[CH:1]=C1C(=O)[Si](C)(C)C(=O)C1=[CH:2]2
CN1C(=O)C2=C(C=C3C(=O)[Si](C)(C)C(=O)C3=C2)C1O CN1C(=O)C2=C(C1O)[CH:2]=C1C(=O)[Si](C)(C)C(=O)C1=[CH:1]2
CN1C(=O)C2=C(C=C3C(=O)[Si](C)(C)C(=O)C3=C2)C1O CN1C(=O)C2=C(C=C3C(=O)[Si](C)(C)C(=O)C3=[CH:1]2)C1O
CN1C(=O)C2=C(C=CC=C2)C1=O CN1C(=O)C2=C(C1=O)[CH:1]=CC=C2
CN1C(=O)C2=C(C=CC=C2)C1=O CN1C(=O)C2=C(C1=O)[CH:2]=CC=[CH:1]2
CN1C(=O)C2=C(C=CC=C2)C1=O CN1C(=O)C2=C(C=[CH:1]C=C2)C1=O
CN1C(=O)C2=C(C=CC=C2)C1=O CN1C(=O)C2=C(C=[CH:2][CH:1]=C2)C1=O
CN1C(=O)C2=C3C(=C(F)C=C4C(=O)N(C)C(=O)C(=C43)C(F)=C2)C1=O CN1C(=O)C2=CC(F)=C3C(=O)N(C)C(=O)C4=C3C2=C(C(F)=[CH:1]4)C1=O
CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C)C4O)C1=O CN1C(=O)C2=C3C(=CC=C4C(=O)N([CH3:1])C(=O)C(=C43)C=C2)C1O
CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C)C4O)C1=O CN1C(=O)C2=C3C(=[CH:2]C=C4C(=O)N([CH3:1])C(=O)C(=C43)C=C2)C1O
CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C)C4O)C1=O CN1C(=O)C2=CC=C3C4=C(C(=O)N(C)C3O)[CH:1]=CC(=C24)C1=O
CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C)C4O)C1=O CN1C(=O)C2=CC=C3C4=C(C=[CH:1]C(=C24)C1=O)C(=O)N(C)C3O
CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C)C4O)C1=O CN1C(=O)C2=C[CH:2]=C3C4=C(C(=O)N(C)C3O)[CH:1]=[CH:2]C(=C24)C1=O
CN1C(=O)C2=C3C(=CC=C4C3=C(C=C2)C(=O)N(C)C4O)C1=O CN1C(=O)C2=C[CH:2]=C3C4=C(C=[CH:1]C(=C24)C1=O)C(=O)N(C)C3O
CN1C(=O)C2=C3C=CSC3=C3SC=CC3=C2C1=O CN1C(=O)C2=C3C=CSC3=C3S[CH:1]=CC3=C2C1=O
CN1C(=O)C2=C3C=CSC3=C3SC=CC3=C2C1=O CN1C(=O)C2=C3C=[CH:1]SC3=C3S[CH:2]=CC3=C2C1=O
CN1C(=O)C2=CC(C)(C)C=C2C1=O CC1(C)C=C2C(=O)N([CH3:1])C(=O)C2=C1
CN1C(=O)C2=CC(C)(C)C=C2C1=O CC1(C)C=C2C(=O)N([CH3:1])C(=O)C2=[CH:2]1
CN1C(=O)C2=CC(C)(C)C=C2C1=O CC1(C)[CH:2]=C2C(=O)N([CH3:1])C(=O)C2=[CH:2]1
CN1C(=O)C2=CC(C)(C)C=C2C1=O CN1C(=O)C2=CC(C)(C)[CH:1]=C2C1=O
CN1C(=O)C2=CC(C)(C)C=C2C1=O CN1C(=O)C2=[CH:1]C(C)(C)[CH:2]=C2C1=O
CN1C(=O)C2=CC(F)=C3C(=O)N(C)C(=O)C4=CC(F)=C(C1=O)C2=C43 CN1C(=O)C2=C(F)C=C3C(=O)N([CH3:1])C(=O)C4=C(F)[CH:2]=C(C1=O)C2=C34
CN1C(=O)C2=CC(F)=C3C(=O)N(C)C(=O)C4=CC(F)=C(C1=O)C2=C43 CN1C(=O)C2=CC(F)=C3C(=O)N([CH3:1])C(=O)C4=CC(F)=C(C1=O)C2=C43
CN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)C(C)(C)C3=O CC1(C)C(=O)C2=C(C1=O)[CH:2]=C1C(=O)N([CH3:1])C(=O)C1=C2
CN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)C(C)(C)C3=O CC1(C)C(=O)C2=C(C=C3C(=O)N([CH3:1])C(=O)C3=C2)C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)C(C)(C)C3=O CN1C(=O)C2=CC3=C(C(=O)C(C)(C)C3=O)[CH:1]=C2C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)C(C)(C)C3=O CN1C(=O)C2=[CH:1]C3=C(C(=O)C(C)(C)C3=O)[CH:2]=C2C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)CC3=O CN1C(=O)C2=CC3=C(C(=O)CC3=O)[CH:1]=C2C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)CC3=O CN1C(=O)C2=CC3=C(C(=O)[CH2:2]C3=O)[CH:1]=C2C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)CC3=O CN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)[CH2:1]C3=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)CC3=O CN1C(=O)C2=[CH:1]C3=C(C(=O)[CH2:2]C3=O)[CH:2]=C2C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)CC3=O CN1C(=O)C2=[CH:2]C3=C(C(=O)[CH2:1]C3=O)[CH:2]=C2C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)N(C)C3=O CN1C(=O)C2=C(C1=O)[CH:2]=C1C(=O)N([CH3:1])C(=O)C1=C2
CN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)N(C)C3=O CN1C(=O)C2=C(C1=O)[CH:2]=C1C(=O)N([CH3:1])C(=O)C1=[CH:2]2
CN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)N(C)C3=O CN1C(=O)C2=C(C=C3C(=O)N([CH3:1])C(=O)C3=C2)C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)N(C)C3=O CN1C(=O)C2=CC3=C(C(=O)N(C)C3=O)[CH:1]=C2C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)N(C)C3=O CN1C(=O)C2=[CH:1]C3=C(C(=O)N(C)C3=O)[CH:2]=C2C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)[SiH2]C3=O CN1C(=O)C2=CC3=C(C(=O)[SiH2:2]C3=O)[CH:1]=C2C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)[SiH2]C3=O CN1C(=O)C2=CC3=C(C(=O)[SiH2]C3=O)[CH:1]=C2C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)[SiH2]C3=O CN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)[SiH2:1]C3=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)[SiH2]C3=O CN1C(=O)C2=[CH:1]C3=C(C(=O)[SiH2:2]C3=O)[CH:2]=C2C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)[SiH2]C3=O CN1C(=O)C2=[CH:2]C3=C(C(=O)[SiH2:1]C3=O)[CH:2]=C2C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)[Si](C)(C)C3=O CN1C(=O)C2=CC3=C(C(=O)[Si](C)(C)C3=O)[CH:1]=C2C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)[Si](C)(C)C3=O CN1C(=O)C2=[CH:1]C3=C(C(=O)[Si](C)(C)C3=O)[CH:2]=C2C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)[Si](C)(C)C3=O C[Si]1(C)C(=O)C2=C(C1=O)[CH:2]=C1C(=O)N([CH3:1])C(=O)C1=C2
CN1C(=O)C2=CC3=C(C=C2C1=O)C(=O)[Si](C)(C)C3=O C[Si]1(C)C(=O)C2=C(C=C3C(=O)N([CH3:1])C(=O)C3=C2)C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(O)C(C)(C)C3=O CC1(C)C(=O)C2=C(C1O)[CH:2]=C1C(=O)N([CH3:1])C(=O)C1=C2
CN1C(=O)C2=CC3=C(C=C2C1=O)C(O)C(C)(C)C3=O CC1(C)C(=O)C2=C(C=C3C(=O)N([CH3:1])C(=O)C3=C2)C1O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(O)C(C)(C)C3=O CN1C(=O)C2=CC3=C(C(=O)C(C)(C)C3O)[CH:1]=C2C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(O)C(C)(C)C3=O CN1C(=O)C2=CC3=C(C(O)C(C)(C)C3=O)[CH:1]=C2C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(O)C(C)(C)C3=O CN1C(=O)C2=[CH:1]C3=C(C(=O)C(C)(C)C3O)[CH:2]=C2C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(O)C(C)(C)C3=O CN1C(=O)C2=[CH:1]C3=C(C(O)C(C)(C)C3=O)[CH:2]=C2C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(O)N(C)C3=O CN1C(=O)C2=C(C1O)[CH:2]=C1C(=O)N([CH3:1])C(=O)C1=C2
CN1C(=O)C2=CC3=C(C=C2C1=O)C(O)N(C)C3=O CN1C(=O)C2=C(C=C3C(=O)N([CH3:1])C(=O)C3=C2)C1O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(O)N(C)C3=O CN1C(=O)C2=CC3=C(C(=O)N(C)C3O)[CH:1]=C2C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(O)N(C)C3=O CN1C(=O)C2=CC3=C(C(O)N(C)C3=O)[CH:1]=C2C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(O)N(C)C3=O CN1C(=O)C2=[CH:1]C3=C(C(=O)N(C)C3O)[CH:2]=C2C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(O)N(C)C3=O CN1C(=O)C2=[CH:1]C3=C(C(O)N(C)C3=O)[CH:2]=C2C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(O)[Si](C)(C)C3=O CN1C(=O)C2=CC3=C(C(=O)[Si](C)(C)C3O)[CH:1]=C2C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(O)[Si](C)(C)C3=O CN1C(=O)C2=CC3=C(C(O)[Si](C)(C)C3=O)[CH:1]=C2C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(O)[Si](C)(C)C3=O CN1C(=O)C2=[CH:1]C3=C(C(=O)[Si](C)(C)C3O)[CH:2]=C2C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(O)[Si](C)(C)C3=O CN1C(=O)C2=[CH:1]C3=C(C(O)[Si](C)(C)C3=O)[CH:2]=C2C1=O
CN1C(=O)C2=CC3=C(C=C2C1=O)C(O)[Si](C)(C)C3=O C[Si]1(C)C(=O)C2=C(C1O)[CH:2]=C1C(=O)N([CH3:1])C(=O)C1=C2
CN1C(=O)C2=CC3=C(C=C2C1=O)C(O)[Si](C)(C)C3=O C[Si]1(C)C(=O)C2=C(C1O)[CH:2]=C1C(=O)N([CH3:1])C(=O)C1=[CH:2]2
CN1C(=O)C2=CC3=C(C=C2C1=O)C(O)[Si](C)(C)C3=O C[Si]1(C)C(=O)C2=C(C=C3C(=O)N([CH3:1])C(=O)C3=C2)C1O
CN1C(=O)C2=CC3=C(C=C2C1=O)C1=C(SC=C1)C1=C3C=CS1 O=C1C2=CC3=C(C=C2C(=O)N1[CH3:1])C1=C(SC=C1)C1=C3C=CS1
CN1C(=O)C2=CC3=C(C=C2C1=O)C1=C(SC=C1)C1=C3C=CS1 O=C1C2=CC3=C(C=C2C(=O)N1[CH3:1])C1=C(S[CH:2]=C1)C1=C3C=CS1
CN1C(=O)C2=CC3=C(C=C2C1=O)C1=C(SC=C1)C1=C3C=CS1 O=C1C2=CC3=C(C=C2C(=O)N1[CH3:1])C1=C(S[CH:2]=C1)C1=C3C=[CH:2]S1
CN1C(=O)C2=CC3=C(C=C2C1O)C(=O)[Si](C)(C)C3=O C[Si]1(C)C(=O)C2=C(C1=O)[CH:2]=C1C(=C2)C(=O)N([CH3:1])C1O
CN1C(=O)C2=CC3=C(C=C2C1O)C(=O)[Si](C)(C)C3=O C[Si]1(C)C(=O)C2=C(C1=O)[CH:2]=C1C(=[CH:2]2)C(=O)N([CH3:1])C1O
CN1C(=O)C2=CC3=C(C=C2C1O)C(=O)[Si](C)(C)C3=O C[Si]1(C)C(=O)C2=C(C=C3C(=C2)C(=O)N([CH3:1])C3O)C1=O
CN1C(=O)C2=CC3=C4C=CSC4=C4SC=CC4=C3C=C2C1=O CN1C(=O)C2=CC3=C4C=CSC4=C4S[CH:1]=CC4=C3C=C2C1=O
CN1C(=O)C2=CC3=C4C=CSC4=C4SC=CC4=C3C=C2C1=O CN1C(=O)C2=CC3=C4C=[CH:1]SC4=C4S[CH:2]=CC4=C3C=C2C1=O
CN1C(=O)C2=CC3=CSC=C3C=C2C1=O CN1C(=O)C2=CC3=CS[CH:1]=C3C=C2C1=O
CN1C(=O)C2=CC3=CSC=C3C=C2C1=O CN1C(=O)C2=CC3=[CH:1]S[CH:2]=C3C=C2C1=O
CN1C(=O)C2=CC3=CSC=C3C=C2C1=O O=C1C2=CC3=CSC=C3C=C2C(=O)N1[CH3:1]
CN1C(=O)C2=CC3=CSC=C3C=C2C1=O O=C1C2=CC3=CS[CH:2]=C3C=C2C(=O)N1[CH3:1]
CN1C(=O)C2=CC3=CSC=C3C=C2C1=O O=C1C2=CC3=[CH:2]S[CH:2]=C3C=C2C(=O)N1[CH3:1]
CN1C(=O)C2=CC=C3C(=O)N(C)C(=O)C4=C3C2=C(C=C4)C1=O CN1C(=O)C2=CC=C3C(=O)N(C)C(=O)C4=C3C2=C(C=[CH:1]4)C1=O
CN1C(=O)C2=CC=C3C(=O)N(C)C(=O)C4=CC=C(C1=O)C2=C34 CN1C(=O)C2=CC=C3C(=O)N([CH3:1])C(=O)C4=CC=C(C1=O)C2=C34
CN1C(=O)C2=CC=C3C(=O)N(C)C(=O)C4=CC=C(C1=O)C2=C34 CN1C(=O)C2=CC=C3C(=O)N([CH3:1])C(=O)C4=C[CH:2]=C(C1=O)C2=C34
CN1C(=O)C2=CC=C3C(=O)N(C)C(O)C4=C3C2=C(C=C4)C1=O CN1C(=O)C2=CC=C3C(=O)N(C)C(O)C4=C3C2=C(C=[CH:1]4)C1=O
CN1C(=O)C2=CC=C3C(=O)N(C)C(O)C4=C3C2=C(C=C4)C1=O CN1C(=O)C2=CC=C3C(=O)N([CH3:1])C(=O)C4=C3C2=C(C=C4)C1O
CN1C(=O)C2=CC=C3C(=O)N(C)C(O)C4=C3C2=C(C=C4)C1=O CN1C(=O)C2=C[CH:2]=C3C(=O)N([CH3:1])C(=O)C4=C3C2=C(C1O)[CH:2]=C4
CN1C(=O)C2=CC=C3C(=O)N(C)C(O)C4=C3C2=C(C=C4)C1=O CN1C(=O)C2=[CH:2][CH:2]=C3C(=O)N([CH3:1])C(=O)C4=C3C2=C(C1O)[CH:2]=C4
CN1C(=O)C2=CC=CC=C2C1=O CN1C(=O)C2=CC=[CH:1]C=C2C1=O
CN1C(=O)C2=CC=CC=C2C1=O O=C1C2=CC=CC=C2C(=O)N1[CH3:1]
CN1C(=O)C2=CC=CC=C2C1=O O=C1C2=CC=[CH:2]C=C2C(=O)N1[CH3:1]
CN1C(=O)C2=CC=CC=C2C1=O O=C1C2=C[CH:2]=[CH:2]C=C2C(=O)N1[CH3:1]
CN1C(=O)C2=CC=CC=C2C1=O O=C1C2=[CH:2]C=C[CH:2]=C2C(=O)N1[CH3:1]
CN1C(=O)C2=CCC=C2C1=O CN1C(=O)C2=CC[CH:1]=C2C1=O
CN1C(=O)C2=CCC=C2C1=O CN1C(=O)C2=C[CH2:1]C=C2C1=O
CN1C(=O)C2=CCC=C2C1=O CN1C(=O)C2=C[CH2:1][CH:2]=C2C1=O
CN1C(=O)C2=CCC=C2C1=O CN1C(=O)C2=C[CH2:2][CH:1]=C2C1=O
CN1C(=O)C2=CCC=C2C1=O CN1C(=O)C2=[CH:1][CH2:2][CH:2]=C2C1=O
CN1C(=O)C2=CCC=C2C1=O CN1C(=O)C2=[CH:2][CH2:1][CH:2]=C2C1=O
CN1C(=O)C2=CN(C)C=C2C1=O CN1C(=O)C2=CN(C)[CH:1]=C2C1=O
CN1C(=O)C2=CN(C)C=C2C1=O CN1C(=O)C2=[CH:1]N(C)[CH:2]=C2C1=O
CN1C(=O)C2=CN(C)C=C2C1=O CN1C=C2C(=O)N([CH3:1])C(=O)C2=C1
CN1C(=O)C2=CN(C)C=C2C1=O CN1C=C2C(=O)N([CH3:1])C(=O)C2=[CH:2]1
CN1C(=O)C2=CN(C)C=C2C1=O CN1[CH:2]=C2C(=O)N([CH3:1])C(=O)C2=[CH:2]1
CN1C(=O)C2=CSC=C2C1=O CN1C(=O)C2=CS[CH:1]=C2C1=O
CN1C(=O)C2=CSC=C2C1=O CN1C(=O)C2=[CH:1]S[CH:2]=C2C1=O
CN1C(=O)C2=CSC=C2C1=O O=C1C2=CSC=C2C(=O)N1[CH3:1]
CN1C(=O)C2=CSC=C2C1=O O=C1C2=CS[CH:2]=C2C(=O)N1[CH3:1]
CN1C(=O)C2=CSC=C2C1=O O=C1C2=[CH:2]S[CH:2]=C2C(=O)N1[CH3:1]
CN1C(=O)C2=CSC=C2C1O CN1C(=O)C2=CS[CH:1]=C2C1O
CN1C(=O)C2=CSC=C2C1O CN1C(=O)C2=[CH:1]SC=C2C1O
CN1C(=O)C2=CSC=C2C1O CN1C(=O)C2=[CH:1]S[CH:2]=C2C1O
CN1C(=O)C2=CSC=C2C1O CN1C(=O)C2=[CH:2]S[CH:1]=C2C1O
CN1C(=O)C2=CSC=C2C1O O=C1C2=CSC=C2C(O)N1[CH3:1]
CN1C(=O)C2=CSC=C2C1O O=C1C2=CS[CH:2]=C2C(O)N1[CH3:1]
CN1C(=O)C2=CSC=C2C1O O=C1C2=[CH:2]S[CH:2]=C2C(O)N1[CH3:1]
CN1C(=O)C2=NC3=CSC=C3N=C2C1=O CN1C(=O)C2=NC3=CS[CH:1]=C3N=C2C1=O
CN1C(=O)C2=NC3=CSC=C3N=C2C1=O CN1C(=O)C2=NC3=[CH:1]S[CH:2]=C3N=C2C1=O
CN1C(=O)C2=NC3=CSC=C3N=C2C1=O O=C1C2=NC3=CSC=C3N=C2C(=O)N1[CH3:1]
CN1C(=O)C2=NC3=CSC=C3N=C2C1=O O=C1C2=NC3=CS[CH:2]=C3N=C2C(=O)N1[CH3:1]
CN1C(=O)C2=NC3=CSC=C3N=C2C1=O O=C1C2=NC3=[CH:2]S[CH:2]=C3N=C2C(=O)N1[CH3:1]
CN1C2=C(C=CC=C2)C2=CC=CC=C21 CN1C2=C(C=CC=[CH:1]2)C2=CC=C[CH:2]=C21
CN1C2=C(C=CC=C2)C2=CC=CC=C21 CN1C2=CC=CC=C2C2=C1C=[CH:1]C=C2
CN1C2=C(C=CC=C2)C2=CC=CC=C21 CN1C2=CC=CC=C2C2=C1[CH:1]=CC=C2
CN1C2=C(C=CC=C2)C2=CC=CC=C21 CN1C2=CC=[CH:2]C=C2C2=C1C=[CH:1][CH:2]=C2
CN1C2=C(C=CC=C2)C2=CC=CC=C21 CN1C2=CC=[CH:2][CH:2]=C2C2=C1C=[CH:1][CH:2]=[CH:2]2
CN1C2=C(SC=C2)C2=C1C=CS2 C1=CC2=C(S1)C1=C(C=CS1)N2[CH3:1]
CN1C2=C(SC=C2)C2=C1C=CS2 C1=CC2=C(S1)C1=C(C=[CH:2]S1)N2[CH3:1]
CN1C2=C(SC=C2)C2=C1C=CS2 C1=[CH:2]C2=C(S1)C1=C(N2[CH3:1])[CH:2]=[CH:2]S1
CN1C2=C(SC=C2)C2=C1C=CS2 C1=[CH:2]SC2=C1N([CH3:1])C1=C2S[CH:2]=C1
CN1C2=C(SC=C2)C2=C1C=CS2 CN1C2=C(SC=C2)C2=C1C=[CH:1]S2
CN1C2=C(SC=C2)C2=C1C=CS2 CN1C2=C(SC=[CH:2]2)C2=C1[CH:2]=[CH:1]S2
CN1C2=C(SC=C2)C2=C1C=CS2 CN1C2=C(S[CH:1]=C2)C2=C1C=[CH:2]S2
CN1C2=C(SC=N2)C2=C1N=CS2 C1=NC2=C(S1)C1=C(N=CS1)N2[CH3:1]
CN1C2=C(SC=N2)C2=C1N=CS2 C1=NC2=C(S1)C1=C(N=[CH:2]S1)N2[CH3:1]
CN1C2=C(SC=N2)C2=C1N=CS2 CN1C2=C(SC=N2)C2=C1N=[CH:1]S2
CN1C2=C(SC=N2)C2=C1N=CS2 CN1C2=C(S[CH:1]=N2)C2=C1N=[CH:2]S2
CN1C2=C(SC=N2)C2=C1N=CS2 N1=[CH:2]SC2=C1N([CH3:1])C1=C2S[CH:2]=N1
CN1C2=CC=CC=C2C2=C1C1=C(C=CC=C1)N2C CN1C2=C(C3=C1C1=[CH:2][CH:2]=CC=C1N3C)[CH:2]=[CH:2][CH:1]=C2
CN1C2=CC=CC=C2C2=C1C1=C(C=CC=C1)N2C CN1C2=CC=CC=C2C2=C1C1=C(C=[CH:1]C=C1)N2C
CN1C2=CC=CC=C2C2=C1C1=C(C=CC=C1)N2C CN1C2=CC=[CH:2]C=C2C2=C1C1=C(C=[CH:1][CH:2]=C1)N2C
CN1C2=CC=CC=C2C2=C1C1=CC=CC=C1N2C CN1C2=C(C3=CC=C[CH:2]=C31)N(C)C1=[CH:2][CH:1]=CC=C21
CN1C2=CC=CC=C2C2=C1C1=CC=CC=C1N2C CN1C2=C(C3=CC=[CH:2][CH:2]=C31)N([CH3:1])C1=[CH:2]C=CC=C21
CN1C2=CC=CC=C2C2=C1C1=CC=CC=C1N2C CN1C2=C(C3=C[CH:2]=C[CH:2]=C31)N(C)C1=[CH:2][CH:1]=[CH:2]C=C21
CN1C2=CC=CC=C2C2=C1C1=CC=CC=C1N2C CN1C2=C(C3=C[CH:2]=[CH:2][CH:2]=C31)N([CH3:1])C1=[CH:2]C=[CH:2]C=C21
CN1C2=CC=CC=C2C2=C1C1=CC=CC=C1N2C CN1C2=C(C3=[CH:2]C=C[CH:2]=C31)N(C)C1=[CH:2][CH:1]=C[CH:2]=C21
CN1C2=CC=CC=C2C2=C1C1=CC=CC=C1N2C CN1C2=C(C3=[CH:2]C=[CH:2][CH:2]=C31)N([CH3:1])C1=[CH:2]C=C[CH:2]=C21
CN1C2=CC=CC=C2C2=C1C1=CC=CC=C1N2C CN1C2=C(C3=[CH:2][CH:2]=C[CH:2]=C31)N(C)C1=[CH:2][CH:1]=[CH:2][CH:2]=C21
CN1C2=CC=CC=C2C2=C1C1=CC=CC=C1N2C CN1C2=C(C3=[CH:2][CH:2]=[CH:2][CH:2]=C31)N([CH3:1])C1=[CH:2]C=[CH:2][CH:2]=C21
CN1C2=CC=CC=C2C2=C1C1=CC=CC=C1N2C CN1C2=CC=CC=C2C2=C1C1=CC=CC=C1N2[CH3:1]
CN1C2=CC=CC=C2C2=C1C1=CC=CC=C1N2C CN1C2=CC=CC=C2C2=C1C1=CC=[CH:1]C=C1N2C
CN1C2=CC=CC=C2C2=C1C1=CC=CC=C1N2C CN1C2=CC=[CH:1]C=C2C2=C1C1=CC=CC=C1N2C
CN1C2=CC=CC=C2C2=C1C1=CC=CC=C1N2C CN1C2=CC=[CH:2]C=C2C2=C1C1=C[CH:1]=CC=C1N2C
CN1C2=CC=CC=C2C2=C1C1=CC=CC=C1N2C CN1C2=CC=[CH:2][CH:2]=C2C2=C1C1=[CH:2][CH:2]=[CH:2]C=C1N2[CH3:1]
CN1C2=CC=CC=C2C2=C1C1=CC=CC=C1N2C CN1C2=C[CH:1]=CC=C2C2=C1C1=CC=[CH:2]C=C1N2C
CN1C2=CC=CC=C2C2=C1C1=CC=CC=C1N2C CN1C2=C[CH:1]=C[CH:2]=C2C2=C1C1=[CH:2]C=CC=C1N2C
CN1C2=CC=CC=C2C2=C1C1=CC=CC=C1N2C CN1C2=C[CH:2]=CC=C2C2=C1C1=CC=CC=C1N2[CH3:1]
CN1C2=CC=CC=C2C2=C1C1=CC=CC=C1N2C CN1C2=C[CH:2]=CC=C2C2=C1C1=CC=[CH:2]C=C1N2[CH3:1]
CN1C2=CC=CC=C2C2=C1C1=CC=CC=C1N2C CN1C2=C[CH:2]=C[CH:2]=C2C2=C1C1=[CH:2]C=CC=C1N2[CH3:1]
CN1C2=CC=CC=C2C2=C1C1=CC=CC=C1N2C CN1C2=C[CH:2]=[CH:2]C=C2C2=C1C1=C[CH:2]=CC=C1N2[CH3:1]
CN1C2=CC=CC=C2C2=CC=CC=C21 C1=C2C(=C[CH:2]=C1)C1=C[CH:2]=CC=C1N2[CH3:1]
CN1C2=CC=CC=C2C2=CC=CC=C21 C1=C2C3=CC=[CH:2]C=C3N([CH3:1])C2=C[CH:2]=C1
CN1C2=CC=CC=C2C2=CC=CC=C21 C1=CC=C2C(=C1)C1=CC=CC=C1N2[CH3:1]
CN1C2=CC=CC=C2C2=CC=CC=C21 C1=CC=C2C(=C1)C1=CC=C[CH:2]=C1N2[CH3:1]
CN1C2=CC=CC=C2C2=CC=CC=C21 C1=CC=C2C(=C1)C1=CC=[CH:2]C=C1N2[CH3:1]
